-32656	  -2147480648	     -9.000	xx                                                                                                                                     	cc                                                                                                                                     	yy                                                                                                                                             	     64.000	-32556	yyy                                                                                                                                    	   -343.000	  -2147477648	ccc                                                                               	   1296.000	-32456	yyyy                     	  -3125.000	xxx                                                                                                                   	  -2147474648	-32356	y    	   4096.000	cccc                                       	  -2147471648	  -2187.000	xxxx                    	-32256	ccccc     	-32156	xxxxx                  	  -2147468648	    256.000	-32056
 20544	  -2146340648	 10.000e+23	xxxxxxxxxx                                                                                                                             	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-71.790e+22	 20644	yyy                                                                                                                                    	 30.223e+22	  -2146337648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-65.712e+21	 20744	yyyy                     	 61.409e+20	xxxxxxxxxxx                                                                                                           	  -2146334648	 20844	y    	-18.626e+19	ccccccccccccccccccccccccccccccccccccccccccc	  -2146331648	 11.529e+17	xxxxxxxxxxxx            	 20944	cccccccccc	 21044	xxxxxxxxxxxxx          	  -2146328648	-61.767e+13	 21144
 21244	  -2146325648	 42.949e+08	xxxxxxxxxxxxxx                                                                                                                         	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	     -1.000	 21344	yyy                                                                                                                                    	      0.000	  -2146322648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	      1.000	 21444	yyyy                     	 68.719e+09	xxxxxxxxxxxxxxx                                                                                                       	  -2146319648	 21544	y    	 45.028e+16	ccccccccccccccccccccccccccccccccccccccccccc	  -2146316648	 75.557e+21	xxxxxxxxxxxxxxxx        	 21644	cccccccccc	 21744	xxxxxxxxxxxxxxxxx      	  -2146313648	 18.189e+26	 21844
 21944	  -2146310648	      6.000	xxxxxxxxxxxxxxxxxx                                                                                                                     	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	     49.000	 22044	yyy                                                                                                                                    	    512.000	  -2146307648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	   6561.000	 22144	yyyy                     	 100000.000	xxxxxxxxxxxxxxxxxxx                                                                                                   	  -2146304648	 22244	y    	1000000.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146301648	-47.830e+05	xxxxxxxxxxxxxxxxxxxx    	 22344	cccccccccc	 22444	xxxxxxxxxxxxxxxxxxxxx  	  -2146298648	 16.777e+06	 22544
 22644	  -2146295648	-40.354e+06	xxxxxxxxxxxxxxxxxxxxxx                                                                                                                 	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 60.466e+06	 22744	yyy                                                                                                                                    	-48.828e+06	  -2146292648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 16.777e+06	 22844	yyyy                     	-15.943e+05	xxxxxxxxxxxxxxxxxxxxxxx                                                                                               	  -2146289648	 22944	y    	  16384.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146286648	     -1.000	x                       	 23044	cccccccccc	 23144	xx                     	  -2146283648	      0.000	 23244
 23344	  -2146280648	      1.000	xxx                                                                                                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 262144.000	 23444	yyy                                                                                                                                    	 11.622e+08	  -2146277648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 10.995e+11	 23544	yyyy                     	 47.683e+13	xxxx                                                                                                                  	  -2146274648	 23644	y    	 13.162e+16	ccccccccccccccccccccccccccccccccccccccccccc	  -2146271648	 27.368e+18	xxxxx                   	 23744	cccccccccc	 23844	xxxxxx                 	  -2146268648	 47.223e+20	 23944
 24044	  -2146265648	 71.789e+22	xxxxxxx                                                                                                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 10.000e+25	 24144	yyy                                                                                                                                    	-10.000e+26	  -2146262648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 52.334e+25	 24244	yyyy                     	-15.474e+25	xxxxxxxx                                                                                                              	  -2146259648	 24344	y    	 22.539e+24	ccccccccccccccccccccccccccccccccccccccccccc	  -2146256648	-13.264e+23	xxxxxxxxx               	 24444	cccccccccc	 24544	xxxxxxxxxx             	  -2146253648	 23.283e+21	 24644
 24744	  -2146250648	-73.787e+18	xxxxxxxxxxx                                                                                                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 16.677e+15	 24844	yyy                                                                                                                                    	-34.360e+09	  -2146247648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	      1.000	 24944	yyyy                     	      0.000	xxxxxxxxxxxx                                                                                                          	  -2146244648	 25044	y    	      1.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146241648	 54.975e+10	xxxxxxxxxxxxx           	 25144	cccccccccc	 25244	xxxxxxxxxxxxxx         	  -2146238648	      3.000	 25344
 25444	  -2146235648	     16.000	xxxxxxxxxxxxxxx                                                                                                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	    125.000	 25544	yyy                                                                                                                                    	   1296.000	  -2146232648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	  16807.000	 25644	yyyy                     	 262144.000	xxxxxxxxxxxxxxxx                                                                                                      	  -2146229648	 25744	y    	4782969.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146226648	 10.000e+07	xxxxxxxxxxxxxxxxx       	 25844	cccccccccc	 25944	xxxxxxxxxxxxxxxxxx     	  -2146223648	-10.000e+08	 26044
 26144	  -2146220648	 34.867e+08	xxxxxxxxxxxxxxxxxxx                                                                                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-85.899e+08	 26244	yyy                                                                                                                                    	 13.841e+09	  -2146217648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-13.061e+09	 26344	yyyy                     	 61.035e+08	xxxxxxxxxxxxxxxxxxxx                                                                                                  	  -2146214648	 26444	y    	-10.737e+08	ccccccccccccccccccccccccccccccccccccccccccc	  -2146211648	 43.046e+06	xxxxxxxxxxxxxxxxxxxxx   	 26544	cccccccccc	 26644	xxxxxxxxxxxxxxxxxxxxxx 	  -2146208648	-131072.000	 26744
 26844	  -2146205648	      1.000	xxxxxxxxxxxxxxxxxxxxxxx                                                                                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	      0.000	 26944	yyy                                                                                                                                    	      1.000	  -2146202648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	2097152.000	 27044	yyyy                     	 31.381e+09	xxxxxxxxxxxxxxxxxxxxxxxx                                                                                              	  -2146199648	 27144	y    	 70.368e+12	ccccccccccccccccccccccccccccccccccccccccccc	  -2146196648	 59.604e+15	xxxxxxxxxxxxxxxxxxxxxxxx	 27244	cccccccccc	 27344	xxxxxxxxxxxxxxxxxxxxxxx	  -2146193648	 28.430e+18	 27444
 27544	  -2146190648	 93.874e+20	xxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 24.178e+23	 27644	yyy                                                                                                                                    	 52.334e+25	  -2146187648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 10.000e+28	 27744	yyyy                     	 10.000e+29	xxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                          	  -2146184648	 27844	y    	-38.152e+28	ccccccccccccccccccccccccccccccccccccccccccc	  -2146181648	 79.228e+27	xxxxxxxxxxxxxxxxxxxxxxxx	 27944	cccccccccc	 28044	xxxxxxxxxxxxxxxxxxxxxxx	  -2146178648	-77.310e+26	 28144
 28244	  -2146175648	 28.651e+25	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-29.104e+23	 28344	yyy                                                                                                                                    	 47.223e+20	  -2146172648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-45.028e+16	 28444	yyyy                     	 27.487e+10	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                      	  -2146169648	 28544	y    	     -1.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146166648	      0.000	xxxxxxxxxxxxxxxxxxxxxxxx	 28644	cccccccccc	 28744	xxxxxxxxxxxxxxxxxxxxxxx	  -2146163648	      1.000	 28844
 28944	  -2146160648	      8.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	     81.000	 29044	yyy                                                                                                                                    	   1024.000	  -2146157648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	  15625.000	 29144	yyyy                     	 279936.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                  	  -2146154648	 29244	y    	5764801.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146151648	 13.421e+07	xxxxxxxxxxxxxxxxxxxxxxxx	 29344	cccccccccc	 29444	xxxxxxxxxxxxxxxxxxxxxxx	  -2146148648	 34.867e+08	 29544
 29644	  -2146145648	 10.000e+10	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 10.000e+11	 29744	yyy                                                                                                                                    	-25.419e+11	  -2146142648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 43.980e+11	 29844	yyyy                     	-47.476e+11	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                              	  -2146139648	 29944	y    	 28.211e+11	ccccccccccccccccccccccccccccccccccccccccccc	  -2146136648	-76.294e+10	xxxxxxxxxxxxxxxxxxxxxxxx	 30044	cccccccccc	 30144	xxxxxxxxxxxxxxxxxxxxxxx	  -2146133648	 68.719e+09	 30244
 30344	  -2146130648	-11.623e+08	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	1048576.000	 30444	yyy                                                                                                                                    	     -1.000	  -2146127648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	      0.000	 30544	yyyy                     	      1.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                          	  -2146124648	 30644	y    	 16.777e+06	ccccccccccccccccccccccccccccccccccccccccccc	  -2146121648	 84.728e+10	xxxxxxxxxxxxxxxxxxxxxxxx	 30744	cccccccccc	 30844	xxxxxxxxxxxxxxxxxxxxxxx	  -2146118648	 45.036e+14	 30944
 31044	  -2146115648	 74.505e+17	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 61.409e+20	 31144	yyy                                                                                                                                    	 32.199e+23	  -2146112648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 12.379e+26	 31244	yyyy                     	 38.152e+28	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                      	  -2146109648	 31344	y    	 10.000e+31	ccccccccccccccccccccccccccccccccccccccccccc	  -2146106648	-10.000e+32	xxxxxxxxxxxxxxxxxxxxxxxx	 31444	cccccccccc	 31544	xxxxxxxxxxxxxxxxxxxxxxx	  -2146103648	 27.812e+31	 31644
 31744	  -2146100648	-40.565e+30	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 26.517e+29	 31844	yyy                                                                                                                                    	-61.887e+27	  -2146097648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 36.379e+25	 31944	yyyy                     	-30.223e+22	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                  	  -2146094648	 32044	y    	     -3.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146091648	      4.000	xxxxxxxxxxxxxxxxxxxxxxxx	 32144	cccccccccc	 32244	xxxxxxxxxxxxxxxxxxxxxxx	  -2146088648	     -1.000	 32344
 32444	  -2146085648	      0.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	      1.000	 32544	yyy                                                                                                                                    	     64.000	  -2146082648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	   2187.000	 32644	yyyy                     	  65536.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                              	  -2146079648	 32744	y    	1953125.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146076648	 60.466e+06	xxxxxxxxxxxxxxxxxxxxxxxx	-32768	cccccccccc	-32668	xxxxxxxxxxxxxxxxxxxxxxx	  -2146073648	 19.773e+08	-32568
-32468	  -2146070648	 68.719e+09	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 25.418e+11	-32368	yyy                                                                                                                                    	 10.000e+13	  -2146067648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-10.000e+14	-32268	yyyy                     	 18.530e+14	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                          	  -2146064648	-32168	y    	-22.518e+14	ccccccccccccccccccccccccccccccccccccccccccc	  -2146061648	 16.284e+14	xxxxxxxxxxxxxxxxxxxxxxxx	-32068	cccccccccc	-31968	xxxxxxxxxxxxxxxxxxxxxxx	  -2146058648	-60.936e+13	-31868
-31768	  -2146055648	 95.367e+12	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-43.980e+11	-31668	yyy                                                                                                                                    	 31.381e+09	  -2146052648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-83.886e+05	-31568	yyyy                     	      1.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                      	  -2146049648	-31468	y    	      0.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146046648	      1.000	xxxxxxxxxxxxxxxxxxxxxxxx	-31368	cccccccccc	-31268	xxxxxxxxxxxxxxxxxxxxxxx	  -2146043648	 13.421e+07	-31168
-31068	  -2146040648	 22.876e+12	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 28.823e+16	-30968	yyy                                                                                                                                    	 93.132e+19	  -2146037648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 13.264e+23	-30868	yyyy                     	 11.044e+26	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                  	  -2146034648	-30768	y    	 63.382e+28	ccccccccccccccccccccccccccccccccccccccccccc	  -2146031648	 27.812e+31	xxxxxxxxxxxxxxxxxxxxxxxx	-30668	cccccccccc	-30568	xxxxxxxxxxxxxxxxxxxxxxx	  -2146028648	 10.000e+34	-30468
-30368	  -2146025648	 10.000e+35	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-20.276e+34	-30268	yyy                                                                                                                                    	 20.769e+33	  -2146022648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-90.954e+31	-30168	yyyy                     	     -6.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                              	  -2146019648	-30068	y    	     25.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146016648	    -64.000	xxxxxxxxxxxxxxxxxxxxxxxx	-29968	cccccccccc	-29868	xxxxxxxxxxxxxxxxxxxxxxx	  -2146013648	     81.000	-29768
-29668	  -2146010648	    -32.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	      1.000	-29568	yyy                                                                                                                                    	      0.000	  -2146007648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	      1.000	-29468	yyyy                     	    512.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                          	  -2146004648	-29368	y    	  59049.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2146001648	4194304.000	xxxxxxxxxxxxxxxxxxxxxxxx	-29268	cccccccccc	-29168	xxxxxxxxxxxxxxxxxxxxxxx	  -2145998648	 24.414e+07	-29068
-28968	  -2145995648	 13.060e+09	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 67.822e+10	-28868	yyy                                                                                                                                    	 35.184e+12	  -2145992648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 18.530e+14	-28768	yyyy                     	 10.000e+16	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                      	  -2145989648	-28668	y    	 10.000e+17	ccccccccccccccccccccccccccccccccccccccccccc	  -2145986648	-13.509e+17	xxxxxxxxxxxxxxxxxxxxxxxx	-28568	cccccccccc	-28468	xxxxxxxxxxxxxxxxxxxxxxx	  -2145983648	 11.529e+17	-28368
-28268	  -2145980648	-55.855e+16	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 13.162e+16	-28168	yyy                                                                                                                                    	-11.921e+15	  -2145977648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 28.147e+13	-28068	yyyy                     	-84.729e+10	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                  	  -2145974648	-27968	y    	 67.108e+06	ccccccccccccccccccccccccccccccccccccccccccc	  -2145971648	     -1.000	xxxxxxxxxxxxxxxxxxxxxxxx	-27868	cccccccccc	-27768	xxxxxxxxxxxxxxxxxxxxxxx	  -2145968648	      0.000	-27668
-27568	  -2145965648	      1.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 10.737e+08	-27468	yyy                                                                                                                                    	 61.767e+13	  -2145962648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 18.446e+18	-27368	yyyy                     	 11.641e+22	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                              	  -2145959648	-27268	y    	 28.651e+25	ccccccccccccccccccccccccccccccccccccccccccc	  -2145956648	 37.881e+28	xxxxxxxxxxxxxxxxxxxxxxxx	-27168	cccccccccc	-27068	xxxxxxxxxxxxxxxxxxxxxxx	  -2145953648	 32.451e+31	-26968
-26868	  -2145950648	 20.275e+34	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                            	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 10.000e+37	-26768	yyy                                                                                                                                    	      0.000	  -2145947648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	     -9.000	-26668	yyyy                     	     64.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                          	  -2145944648	-26568	y    	   -343.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2145941648	   1296.000	xxxxxxxxxxxxxxxxxxxxxxxx	-26468	cccccccccc	-26368	xxxxxxxxxxxxxxxxxxxxxxx	  -2145938648	  -3125.000	-26268
-26168	  -2145935648	   4096.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                        	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	  -2187.000	-26068	yyy                                                                                                                                    	    256.000	  -2145932648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	     -1.000	-25968	yyyy                     	      0.000	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                      	  -2145929648	-25868	y    	      1.000	ccccccccccccccccccccccccccccccccccccccccccc	  -2145926648	   4096.000	xxxxxxxxxxxxxxxxxxxxxxxx	-25768	cccccccccc	-25668	xxxxxxxxxxxxxxxxxxxxxxx	  -2145923648	1594323.000	-25568
-25468	  -2145920648	 26.843e+07	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                    	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	 30.517e+09	-25368	yyy                                                                                                                                    	 28.211e+11	  -2145917648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	 23.263e+13	-25268	yyyy                     	 18.014e+15	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                  	  -2145914648	-25168	y    	 13.508e+17	ccccccccccccccccccccccccccccccccccccccccccc	  -2145911648	 10.000e+19	xxxxxxxxxxxxxxxxxxxxxxxx	-25068	cccccccccc	-24968	xxxxxxxxxxxxxxxxxxxxxxx	  -2145908648	-10.000e+20	-24868
-24768	  -2145905648	 98.477e+19	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx                                	ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	yy                                                                                                                                             	-59.030e+19	-24668	yyy                                                                                                                                    	 19.158e+19	  -2145902648	cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc	-28.430e+18	-24568	yyyy                     	 14.901e+17	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx              	  -2145899648	-24468	y    	-18.014e+15	ccccccccccccccccccccccccccccccccccccccccccc	  -2145896648	 22.876e+12	xxxxxxxxxxxxxxxxxxxxxxxx	-24368	cccccccccc	-24268	xxxxxxxxxxxxxxxxxxxxxxx	  -2145893648	-53.687e+07	-24168
