   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2026-aug-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2026-aug-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2001-sep-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2026-aug-1987             8     ,  
   10carol        30,RTI Development                  539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2026-aug-1987             8     ,  
   10carol        30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2026-aug-1987             8     ,  
   10carol        30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2026-aug-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2026-aug-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2026-aug-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2027-aug-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2027-aug-1987             8     ,  
   10sandyh       30,BETA: Naomi Barkshadt - DCA      539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2027-aug-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2027-aug-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2027-aug-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2027-aug-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2027-aug-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2027-aug-1987             8     ,  
   10kenhb        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2027-aug-1987             8     ,  
   10carol        30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2027-aug-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2028-aug-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2028-aug-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2028-aug-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2028-aug-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2030-aug-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2030-aug-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2030-aug-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2030-aug-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2030-aug-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2030-aug-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2031-aug-1987             8     ,  
   10daves        30,RTI MVS                          539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2031-aug-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2031-aug-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2001-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2001-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2001-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2001-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2001-sep-1987             8     ,  
   10sandyh       30,BETA: Resources, Inc             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2001-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2001-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2002-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2002-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2002-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2002-sep-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2003-sep-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2003-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2003-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2003-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2003-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2003-sep-1987             8     ,  
   10rdesmond     30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2003-sep-1987             8     ,  
   10rdesmond     30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2003-sep-1987             8     ,  
   10rogerk       30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2003-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2003-sep-1987             8     ,  
   10george       30,BETA: Naomi Barkshadt - DCA      539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2004-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2004-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2004-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2004-sep-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2007-sep-1987             8     ,  
   10kenhb        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2008-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2008-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2009-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2009-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2009-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2009-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2010-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2010-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2010-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2010-sep-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2010-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2010-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2010-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2010-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2010-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2011-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2011-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2011-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2012-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2012-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2014-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2015-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2015-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2015-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2016-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2016-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2016-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2017-sep-1987             8     ,  
   10trina        30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2017-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2017-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2017-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2018-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2018-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2018-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2018-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2018-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2018-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2018-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2018-sep-1987             8     ,  
   10mgw          30,RTI RPM                          539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2021-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2021-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2021-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2021-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 27 mins   	 25132	   2021-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2021-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2021-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2022-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2022-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2022-sep-1987             8     ,  
   10bobm         30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2022-sep-1987             8     ,  
   10neil         30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2022-sep-1987             8     ,  
   10neil         30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2022-sep-1987             8     ,  
   10neil         30,RTI Development                  539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2022-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2022-sep-1987             8     ,  
   10neil         30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2022-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2022-sep-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2023-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2023-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2024-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2024-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2024-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2024-sep-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2024-sep-1987             8     ,  
   10arthur       30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2024-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2025-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2025-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2026-sep-1987             8     ,  
   10dave         30,RTI Development                  539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2026-sep-1987             8     ,  
   10sandyh       30,BETA: Naomi Barkshadt - DCA      539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2028-sep-1987             8     ,  
   10sandyh       30,BETA: Naomi Barkshadt - DCA      539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2028-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2029-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2029-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2029-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2029-sep-1987             8     ,  
   10sandyh       30,BETA: Resources, Inc             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2029-sep-1987             8     ,  
   10sandyh       30,BETA: Resources, Inc             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2029-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2029-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2029-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2030-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2030-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2030-sep-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2030-sep-1987             8     ,  
   10wong         30,RTI Development                  539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2030-sep-1987             8     ,  
   10wong         30,RTI Development                  539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2030-sep-1987             8     ,  
   10wong         30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2030-sep-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2030-sep-1987             8     ,  
   10neil         30,RTI Technical Support            539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2030-sep-1987             8     ,  
   10neil         30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2030-sep-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2030-sep-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 24876	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 24876	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2030-sep-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2001-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2001-oct-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2001-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2001-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2001-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2001-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2001-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2001-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25132	   2001-oct-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2001-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 24876	   2002-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2002-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2002-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25388	   2002-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2002-oct-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2002-oct-1987             8     ,  
   10pauld        30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2002-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2002-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2002-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25132	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2004-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2004-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2004-oct-1987             8     ,  
   10jane         30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 28 mins   	 25388	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2004-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2005-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2005-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25388	   2005-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2005-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2007-oct-1987             8     ,  
   10adams        30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2005-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25388	   2006-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2006-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25132	   2006-oct-1987             8     ,  
   10brad         30,RTI Technical Support            539762720	    1     1 9 days 8 hrs 30 mins     	 25388	   2006-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2006-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2006-oct-1987             8     ,  
   10brad         30,RTI Technical Support            539762720	    1     1 10 days 3 hrs 8 mins     	 25132	   2007-oct-1987             8     ,  
   10sandyh       30,BETA: Naomi Barkshadt - DCA      539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2007-oct-1987             8     ,  
   10brad         30,RTI Technical Support            539762720	    1     1 10 days 12 hrs 27 mins   	 25132	   2007-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2007-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 21 hrs 47 mins   	 25388	   2007-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2007-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2007-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25132	   2007-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 9 days 22 hrs 29 mins    	 25132	   2007-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 3 hrs 8 mins     	 25388	   2007-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2007-oct-1987             8     ,  
   10laurence     30,RTI Test Engineering             539762720	    1     1 10 days 12 hrs 27 mins   	 25132	   2007-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 17 hrs 7 mins    	 25388	   2008-oct-1987             8     ,  
   10davel        30,RTI Test Engineering             539762720	    1     1 11 days 2 hrs 26 mins    	 25388	   2008-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 9 days 8 hrs 30 mins     	 25132	   2008-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 13 hrs 9 mins     	 25132	   2008-oct-1987             8     ,  
   10gladys       30,RTI Test Engineering             539762720	    1     1 9 days 17 hrs 49 mins    	 25388	   2008-oct-1987             8     ,  
   10js           30,RTI Test Engineering             539762720	    1     1 10 days 7 hrs 48 mins    	 25132	   2008-oct-1987             8     ,  
   10peter        30,RTI Development                  539762720	    1     1 10 days 12 hrs 28 mins   	 25132	   2008-oct-1987             8     ,  
