    19	   147	          147	      1.470	      1.470	             $147.00	27-may-1960              	   61aaaaaaa0bbbbbbb1ccccccc4ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    20	   148	          148	      1.480	      1.480	             $148.00	28-may-1960              	   61aaaaaaa0bbbbbbb1ccccccc4ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    21	   149	          149	      1.490	      1.490	             $149.00	29-may-1960              	   61aaaaaaa0bbbbbbb1ccccccc4ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    22	   150	          150	      1.500	      1.500	             $150.00	30-may-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    23	   151	          151	      1.510	      1.510	             $151.00	31-may-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    24	   152	          152	      1.520	      1.520	             $152.00	01-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    25	   153	          153	      1.530	      1.530	             $153.00	02-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    26	   154	          154	      1.540	      1.540	             $154.00	03-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    27	   155	          155	      1.550	      1.550	             $155.00	04-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    28	   156	          156	      1.560	      1.560	             $156.00	05-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    29	   157	          157	      1.570	      1.570	             $157.00	06-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    30	   158	          158	      1.580	      1.580	             $158.00	07-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    31	   159	          159	      1.590	      1.590	             $159.00	08-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc5ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    32	   160	          160	      1.600	      1.600	             $160.00	09-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    33	   161	          161	      1.610	      1.610	             $161.00	10-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    34	   162	          162	      1.620	      1.620	             $162.00	11-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    35	   163	          163	      1.630	      1.630	             $163.00	12-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    36	   164	          164	      1.640	      1.640	             $164.00	13-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    37	   165	          165	      1.650	      1.650	             $165.00	14-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    38	   166	          166	      1.660	      1.660	             $166.00	15-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    39	   167	          167	      1.670	      1.670	             $167.00	16-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    40	   168	          168	      1.680	      1.680	             $168.00	17-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    41	   169	          169	      1.690	      1.690	             $169.00	18-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc6ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    42	   170	          170	      1.700	      1.700	             $170.00	19-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    43	   171	          171	      1.710	      1.710	             $171.00	20-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    44	   172	          172	      1.720	      1.720	             $172.00	21-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    45	   173	          173	      1.730	      1.730	             $173.00	22-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    46	   174	          174	      1.740	      1.740	             $174.00	23-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    47	   175	          175	      1.750	      1.750	             $175.00	24-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    48	   176	          176	      1.760	      1.760	             $176.00	25-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    49	   177	          177	      1.770	      1.770	             $177.00	26-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    50	   178	          178	      1.780	      1.780	             $178.00	27-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    51	   179	          179	      1.790	      1.790	             $179.00	28-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc7ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    52	   180	          180	      1.800	      1.800	             $180.00	29-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    53	   181	          181	      1.810	      1.810	             $181.00	30-jun-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    54	   182	          182	      1.820	      1.820	             $182.00	01-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    55	   183	          183	      1.830	      1.830	             $183.00	02-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    56	   184	          184	      1.840	      1.840	             $184.00	03-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    57	   185	          185	      1.850	      1.850	             $185.00	04-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    58	   186	          186	      1.860	      1.860	             $186.00	05-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    59	   187	          187	      1.870	      1.870	             $187.00	06-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    60	   188	          188	      1.880	      1.880	             $188.00	07-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    61	   189	          189	      1.890	      1.890	             $189.00	08-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc8ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    62	   190	          190	      1.900	      1.900	             $190.00	09-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    63	   191	          191	      1.910	      1.910	             $191.00	10-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    64	   192	          192	      1.920	      1.920	             $192.00	11-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    65	   193	          193	      1.930	      1.930	             $193.00	12-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    66	   194	          194	      1.940	      1.940	             $194.00	13-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    67	   195	          195	      1.950	      1.950	             $195.00	14-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    68	   196	          196	      1.960	      1.960	             $196.00	15-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    69	   197	          197	      1.970	      1.970	             $197.00	16-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    70	   198	          198	      1.980	      1.980	             $198.00	17-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    71	   199	          199	      1.990	      1.990	             $199.00	18-jul-1960              	   61aaaaaaa0bbbbbbb1ccccccc9ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    72	   200	          200	      2.000	      2.000	             $200.00	19-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    73	   201	          201	      2.010	      2.010	             $201.00	20-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    74	   202	          202	      2.020	      2.020	             $202.00	21-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    75	   203	          203	      2.030	      2.030	             $203.00	22-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    76	   204	          204	      2.040	      2.040	             $204.00	23-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    77	   205	          205	      2.050	      2.050	             $205.00	24-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    78	   206	          206	      2.060	      2.060	             $206.00	25-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    79	   207	          207	      2.070	      2.070	             $207.00	26-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    80	   208	          208	      2.080	      2.080	             $208.00	27-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    81	   209	          209	      2.090	      2.090	             $209.00	28-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc0ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    82	   210	          210	      2.100	      2.100	             $210.00	29-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    83	   211	          211	      2.110	      2.110	             $211.00	30-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    84	   212	          212	      2.120	      2.120	             $212.00	31-jul-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    85	   213	          213	      2.130	      2.130	             $213.00	01-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    86	   214	          214	      2.140	      2.140	             $214.00	02-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    87	   215	          215	      2.150	      2.150	             $215.00	03-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    88	   216	          216	      2.160	      2.160	             $216.00	04-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    89	   217	          217	      2.170	      2.170	             $217.00	05-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    90	   218	          218	      2.180	      2.180	             $218.00	06-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    91	   219	          219	      2.190	      2.190	             $219.00	07-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc1ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    92	   220	          220	      2.200	      2.200	             $220.00	08-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    93	   221	          221	      2.210	      2.210	             $221.00	09-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    94	   222	          222	      2.220	      2.220	             $222.00	10-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    95	   223	          223	      2.230	      2.230	             $223.00	11-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    96	   224	          224	      2.240	      2.240	             $224.00	12-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    97	   225	          225	      2.250	      2.250	             $225.00	13-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    98	   226	          226	      2.260	      2.260	             $226.00	14-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    99	   227	          227	      2.270	      2.270	             $227.00	15-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   100	   228	          228	      2.280	      2.280	             $228.00	16-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   101	   229	          229	      2.290	      2.290	             $229.00	17-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc2ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   102	   230	          230	      2.300	      2.300	             $230.00	18-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   103	   231	          231	      2.310	      2.310	             $231.00	19-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   104	   232	          232	      2.320	      2.320	             $232.00	20-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   105	   233	          233	      2.330	      2.330	             $233.00	21-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   106	   234	          234	      2.340	      2.340	             $234.00	22-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   107	   235	          235	      2.350	      2.350	             $235.00	23-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   108	   236	          236	      2.360	      2.360	             $236.00	24-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   109	   237	          237	      2.370	      2.370	             $237.00	25-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   110	   238	          238	      2.380	      2.380	             $238.00	26-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   111	   239	          239	      2.390	      2.390	             $239.00	27-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc3ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   112	   240	          240	      2.400	      2.400	             $240.00	28-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   113	   241	          241	      2.410	      2.410	             $241.00	29-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   114	   242	          242	      2.420	      2.420	             $242.00	30-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   115	   243	          243	      2.430	      2.430	             $243.00	31-aug-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   116	   244	          244	      2.440	      2.440	             $244.00	01-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   117	   245	          245	      2.450	      2.450	             $245.00	02-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   118	   246	          246	      2.460	      2.460	             $246.00	03-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   119	   247	          247	      2.470	      2.470	             $247.00	04-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   120	   248	          248	      2.480	      2.480	             $248.00	05-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   121	   249	          249	      2.490	      2.490	             $249.00	06-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc4ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   122	   250	          250	      2.500	      2.500	             $250.00	07-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   123	   251	          251	      2.510	      2.510	             $251.00	08-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   124	   252	          252	      2.520	      2.520	             $252.00	09-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   125	   253	          253	      2.530	      2.530	             $253.00	10-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   126	   254	          254	      2.540	      2.540	             $254.00	11-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   127	   255	          255	      2.550	      2.550	             $255.00	12-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     0	   256	          256	      2.560	      2.560	             $256.00	13-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     1	   257	          257	      2.570	      2.570	             $257.00	14-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     2	   258	          258	      2.580	      2.580	             $258.00	15-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     3	   259	          259	      2.590	      2.590	             $259.00	16-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc5ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     4	   260	          260	      2.600	      2.600	             $260.00	17-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     5	   261	          261	      2.610	      2.610	             $261.00	18-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     6	   262	          262	      2.620	      2.620	             $262.00	19-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     7	   263	          263	      2.630	      2.630	             $263.00	20-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     8	   264	          264	      2.640	      2.640	             $264.00	21-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

     9	   265	          265	      2.650	      2.650	             $265.00	22-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    10	   266	          266	      2.660	      2.660	             $266.00	23-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    11	   267	          267	      2.670	      2.670	             $267.00	24-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    12	   268	          268	      2.680	      2.680	             $268.00	25-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    13	   269	          269	      2.690	      2.690	             $269.00	26-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc6ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    14	   270	          270	      2.700	      2.700	             $270.00	27-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    15	   271	          271	      2.710	      2.710	             $271.00	28-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    16	   272	          272	      2.720	      2.720	             $272.00	29-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    17	   273	          273	      2.730	      2.730	             $273.00	30-sep-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    18	   274	          274	      2.740	      2.740	             $274.00	01-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    19	   275	          275	      2.750	      2.750	             $275.00	02-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    20	   276	          276	      2.760	      2.760	             $276.00	03-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    21	   277	          277	      2.770	      2.770	             $277.00	04-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    22	   278	          278	      2.780	      2.780	             $278.00	05-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    23	   279	          279	      2.790	      2.790	             $279.00	06-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc7ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    24	   280	          280	      2.800	      2.800	             $280.00	07-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    25	   281	          281	      2.810	      2.810	             $281.00	08-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    26	   282	          282	      2.820	      2.820	             $282.00	09-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    27	   283	          283	      2.830	      2.830	             $283.00	10-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    28	   284	          284	      2.840	      2.840	             $284.00	11-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    29	   285	          285	      2.850	      2.850	             $285.00	12-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    30	   286	          286	      2.860	      2.860	             $286.00	13-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    31	   287	          287	      2.870	      2.870	             $287.00	14-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    32	   288	          288	      2.880	      2.880	             $288.00	15-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    33	   289	          289	      2.890	      2.890	             $289.00	16-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc8ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    34	   290	          290	      2.900	      2.900	             $290.00	17-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    35	   291	          291	      2.910	      2.910	             $291.00	18-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    36	   292	          292	      2.920	      2.920	             $292.00	19-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    37	   293	          293	      2.930	      2.930	             $293.00	20-oct-1960              	   61aaaaaaa0bbbbbbb2ccccccc9ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

