   683 ,      68201 ,   751.20 ,     68285.1588 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   684 ,      68301 ,   752.30 ,     68385.2822 ,halloween  
   685 ,      68401 ,   753.40 ,     68485.4056 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   686 ,      68501 ,   754.50 ,     68585.5290 ,halloween  
   687 ,      68601 ,   755.60 ,     68685.6524 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   688 ,      68701 ,   756.70 ,     68785.7758 ,halloween  
   689 ,      68801 ,   757.80 ,     68885.8992 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   690 ,      68901 ,   758.90 ,     68986.0226 ,halloween  
   691 ,      69001 ,   760.00 ,     69086.1460 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   692 ,      69101 ,   761.10 ,     69186.2694 ,halloween  
   693 ,      69201 ,   762.20 ,     69286.3928 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   694 ,      69301 ,   763.30 ,     69386.5162 ,halloween  
   695 ,      69401 ,   764.40 ,     69486.6396 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   696 ,      69501 ,   765.50 ,     69586.7630 ,halloween  
   697 ,      69601 ,   766.60 ,     69686.8864 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   698 ,      69701 ,   767.70 ,     69787.0098 ,halloween  
   699 ,      69801 ,   768.80 ,     69887.1332 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   700 ,      69901 ,   769.90 ,     69987.2566 ,halloween  
   701 ,      70001 ,   771.00 ,     70087.3800 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   702 ,      70101 ,   772.10 ,     70187.5034 ,halloween  
   703 ,      70201 ,   773.20 ,     70287.6268 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   704 ,      70301 ,   774.30 ,     70387.7502 ,halloween  
   705 ,      70401 ,   775.40 ,     70487.8736 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   706 ,      70501 ,   776.50 ,     70587.9970 ,halloween  
   707 ,      70601 ,   777.60 ,     70688.1204 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   708 ,      70701 ,   778.70 ,     70788.2438 ,halloween  
   709 ,      70801 ,   779.80 ,     70888.3672 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   710 ,      70901 ,   780.90 ,     70988.4906 ,halloween  
   711 ,      71001 ,   782.00 ,     71088.6140 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   712 ,      71101 ,   783.10 ,     71188.7374 ,halloween  
   713 ,      71201 ,   784.20 ,     71288.8608 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   714 ,      71301 ,   785.30 ,     71388.9842 ,halloween  
   715 ,      71401 ,   786.40 ,     71489.1076 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   716 ,      71501 ,   787.50 ,     71589.2310 ,halloween  
   717 ,      71601 ,   788.60 ,     71689.3544 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   718 ,      71701 ,   789.70 ,     71789.4778 ,halloween  
   719 ,      71801 ,   790.80 ,     71889.6012 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   720 ,      71901 ,   791.90 ,     71989.7246 ,halloween  
   721 ,      72001 ,   793.00 ,     72089.8480 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   722 ,      72101 ,   794.10 ,     72189.9714 ,halloween  
   723 ,      72201 ,   795.20 ,     72290.0948 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   724 ,      72301 ,   796.30 ,     72390.2182 ,halloween  
   725 ,      72401 ,   797.40 ,     72490.3416 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   726 ,      72501 ,   798.50 ,     72590.4650 ,halloween  
   727 ,      72601 ,   799.60 ,     72690.5884 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   728 ,      72701 ,   800.70 ,     72790.7118 ,halloween  
   729 ,      72801 ,   801.80 ,     72890.8352 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   730 ,      72901 ,   802.90 ,     72990.9586 ,halloween  
   731 ,      73001 ,   804.00 ,     73091.0820 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   732 ,      73101 ,   805.10 ,     73191.2054 ,halloween  
   733 ,      73201 ,   806.20 ,     73291.3288 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   734 ,      73301 ,   807.30 ,     73391.4522 ,halloween  
   735 ,      73401 ,   808.40 ,     73491.5756 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   736 ,      73501 ,   809.50 ,     73591.6990 ,halloween  
   737 ,      73601 ,   810.60 ,     73691.8224 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   738 ,      73701 ,   811.70 ,     73791.9458 ,halloween  
   739 ,      73801 ,   812.80 ,     73892.0692 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   740 ,      73901 ,   813.90 ,     73992.1926 ,halloween  
   741 ,      74001 ,   815.00 ,     74092.3160 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   742 ,      74101 ,   816.10 ,     74192.4394 ,halloween  
   743 ,      74201 ,   817.20 ,     74292.5628 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   744 ,      74301 ,   818.30 ,     74392.6862 ,halloween  
   745 ,      74401 ,   819.40 ,     74492.8096 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   746 ,      74501 ,   820.50 ,     74592.9330 ,halloween  
   747 ,      74601 ,   821.60 ,     74693.0564 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   748 ,      74701 ,   822.70 ,     74793.1798 ,halloween  
   749 ,      74801 ,   823.80 ,     74893.3032 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   750 ,      74901 ,   824.90 ,     74993.4266 ,halloween  
   751 ,      75001 ,   826.00 ,     75093.5500 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   752 ,      75101 ,   827.10 ,     75193.6734 ,halloween  
   753 ,      75201 ,   828.20 ,     75293.7968 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   754 ,      75301 ,   829.29 ,     75393.9202 ,halloween  
   755 ,      75401 ,   830.39 ,     75494.0436 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   756 ,      75501 ,   831.49 ,     75594.1670 ,halloween  
   757 ,      75601 ,   832.59 ,     75694.2904 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   758 ,      75701 ,   833.69 ,     75794.4138 ,halloween  
   759 ,      75801 ,   834.79 ,     75894.5372 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   760 ,      75901 ,   835.89 ,     75994.6606 ,halloween  
   761 ,      76001 ,   836.99 ,     76094.7840 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   762 ,      76101 ,   838.09 ,     76194.9074 ,halloween  
   763 ,      76201 ,   839.19 ,     76295.0308 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   764 ,      76301 ,   840.29 ,     76395.1542 ,halloween  
   765 ,      76401 ,   841.39 ,     76495.2776 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   766 ,      76501 ,   842.49 ,     76595.4010 ,halloween  
   767 ,      76601 ,   843.59 ,     76695.5244 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   768 ,      76701 ,   844.69 ,     76795.6478 ,halloween  
   769 ,      76801 ,   845.79 ,     76895.7712 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   770 ,      76901 ,   846.89 ,     76995.8946 ,halloween  
   771 ,      77001 ,   847.99 ,     77096.0180 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   772 ,      77101 ,   849.09 ,     77196.1414 ,halloween  
   773 ,      77201 ,   850.19 ,     77296.2648 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   774 ,      77301 ,   851.29 ,     77396.3882 ,halloween  
   775 ,      77401 ,   852.39 ,     77496.5116 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   776 ,      77501 ,   853.49 ,     77596.6350 ,halloween  
   777 ,      77601 ,   854.59 ,     77696.7584 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   778 ,      77701 ,   855.69 ,     77796.8818 ,halloween  
   779 ,      77801 ,   856.79 ,     77897.0052 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   780 ,      77901 ,   857.89 ,     77997.1286 ,halloween  
   781 ,      78001 ,   858.99 ,     78097.2520 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   782 ,      78101 ,   860.09 ,     78197.3754 ,halloween  
   783 ,      78201 ,   861.19 ,     78297.4988 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   784 ,      78301 ,   862.29 ,     78397.6222 ,halloween  
   785 ,      78401 ,   863.39 ,     78497.7456 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   786 ,      78501 ,   864.49 ,     78597.8690 ,halloween  
   787 ,      78601 ,   865.59 ,     78697.9924 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   788 ,      78701 ,   866.69 ,     78798.1158 ,halloween  
   789 ,      78801 ,   867.79 ,     78898.2392 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   790 ,      78901 ,   868.89 ,     78998.3626 ,halloween  
   791 ,      79001 ,   869.99 ,     79098.4860 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   792 ,      79101 ,   871.09 ,     79198.6094 ,halloween  
   793 ,      79201 ,   872.19 ,     79298.7328 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   794 ,      79301 ,   873.29 ,     79398.8562 ,halloween  
   795 ,      79401 ,   874.39 ,     79498.9796 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   796 ,      79501 ,   875.49 ,     79599.1030 ,halloween  
   797 ,      79601 ,   876.59 ,     79699.2264 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   798 ,      79701 ,   877.69 ,     79799.3498 ,halloween  
   799 ,      79801 ,   878.79 ,     79899.4732 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   800 ,      79901 ,   879.89 ,     79999.5966 ,halloween  
   801 ,      80001 ,   880.99 ,     80099.7200 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   802 ,      80101 ,   882.09 ,     80199.8434 ,halloween  
   803 ,      80201 ,   883.19 ,     80299.9668 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   804 ,      80301 ,   884.29 ,     80400.0902 ,halloween  
   805 ,      80401 ,   885.39 ,     80500.2136 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   806 ,      80501 ,   886.49 ,     80600.3370 ,halloween  
   807 ,      80601 ,   887.59 ,     80700.4604 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   808 ,      80701 ,   888.69 ,     80800.5838 ,halloween  
   809 ,      80801 ,   889.79 ,     80900.7072 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   810 ,      80901 ,   890.89 ,     81000.8306 ,halloween  
   811 ,      81001 ,   891.99 ,     81100.9540 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   812 ,      81101 ,   893.09 ,     81201.0774 ,halloween  
   813 ,      81201 ,   894.19 ,     81301.2008 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   814 ,      81301 ,   895.29 ,     81401.3242 ,halloween  
   815 ,      81401 ,   896.39 ,     81501.4476 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   816 ,      81501 ,   897.49 ,     81601.5710 ,halloween  
   817 ,      81601 ,   898.59 ,     81701.6944 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   818 ,      81701 ,   899.69 ,     81801.8178 ,halloween  
   819 ,      81801 ,   900.79 ,     81901.9412 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   820 ,      81901 ,   901.89 ,     82002.0646 ,halloween  
   821 ,      82001 ,   902.99 ,     82102.1880 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   822 ,      82101 ,   904.09 ,     82202.3114 ,halloween  
   823 ,      82201 ,   905.19 ,     82302.4348 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   824 ,      82301 ,   906.29 ,     82402.5582 ,halloween  
   825 ,      82401 ,   907.39 ,     82502.6816 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   826 ,      82501 ,   908.49 ,     82602.8050 ,halloween  
   827 ,      82601 ,   909.59 ,     82702.9284 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   828 ,      82701 ,   910.69 ,     82803.0518 ,halloween  
   829 ,      82801 ,   911.79 ,     82903.1752 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   830 ,      82901 ,   912.89 ,     83003.2986 ,halloween  
   831 ,      83001 ,   913.99 ,     83103.4220 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   832 ,      83101 ,   915.09 ,     83203.5454 ,halloween  
   833 ,      83201 ,   916.19 ,     83303.6688 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   834 ,      83301 ,   917.29 ,     83403.7922 ,halloween  
   835 ,      83401 ,   918.39 ,     83503.9156 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   836 ,      83501 ,   919.49 ,     83604.0390 ,halloween  
   837 ,      83601 ,   920.59 ,     83704.1624 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   838 ,      83701 ,   921.69 ,     83804.2858 ,halloween  
   839 ,      83801 ,   922.79 ,     83904.4092 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   840 ,      83901 ,   923.89 ,     84004.5326 ,halloween  
   841 ,      84001 ,   924.99 ,     84104.6560 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   842 ,      84101 ,   926.09 ,     84204.7794 ,halloween  
   843 ,      84201 ,   927.19 ,     84304.9028 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   844 ,      84301 ,   928.29 ,     84405.0262 ,halloween  
   845 ,      84401 ,   929.39 ,     84505.1496 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   846 ,      84501 ,   930.49 ,     84605.2730 ,halloween  
   847 ,      84601 ,   931.59 ,     84705.3964 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   848 ,      84701 ,   932.69 ,     84805.5198 ,halloween  
   849 ,      84801 ,   933.79 ,     84905.6432 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   850 ,      84901 ,   934.89 ,     85005.7666 ,halloween  
   851 ,      85001 ,   935.99 ,     85105.8900 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   852 ,      85101 ,   937.09 ,     85206.0134 ,halloween  
   853 ,      85201 ,   938.19 ,     85306.1368 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   854 ,      85301 ,   939.29 ,     85406.2602 ,halloween  
   855 ,      85401 ,   940.39 ,     85506.3836 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   856 ,      85501 ,   941.49 ,     85606.5070 ,halloween  
   857 ,      85601 ,   942.59 ,     85706.6304 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   858 ,      85701 ,   943.69 ,     85806.7538 ,halloween  
   859 ,      85801 ,   944.79 ,     85906.8772 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   860 ,      85901 ,   945.89 ,     86007.0006 ,halloween  
   861 ,      86001 ,   946.99 ,     86107.1240 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   862 ,      86101 ,   948.09 ,     86207.2474 ,halloween  
   863 ,      86201 ,   949.19 ,     86307.3708 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   864 ,      86301 ,   950.29 ,     86407.4942 ,halloween  
   865 ,      86401 ,   951.39 ,     86507.6176 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   866 ,      86501 ,   952.49 ,     86607.7410 ,halloween  
   867 ,      86601 ,   953.59 ,     86707.8644 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   868 ,      86701 ,   954.69 ,     86807.9878 ,halloween  
   869 ,      86801 ,   955.79 ,     86908.1112 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   870 ,      86901 ,   956.89 ,     87008.2346 ,halloween  
   871 ,      87001 ,   957.99 ,     87108.3580 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   872 ,      87101 ,   959.09 ,     87208.4814 ,halloween  
   873 ,      87201 ,   960.19 ,     87308.6048 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   874 ,      87301 ,   961.29 ,     87408.7282 ,halloween  
   875 ,      87401 ,   962.39 ,     87508.8516 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   876 ,      87501 ,   963.49 ,     87608.9750 ,halloween  
   877 ,      87601 ,   964.59 ,     87709.0984 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   878 ,      87701 ,   965.69 ,     87809.2218 ,halloween  
   879 ,      87801 ,   966.79 ,     87909.3452 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   880 ,      87901 ,   967.89 ,     88009.4686 ,halloween  
   881 ,      88001 ,   968.99 ,     88109.5920 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   882 ,      88101 ,   970.09 ,     88209.7154 ,halloween  
   883 ,      88201 ,   971.19 ,     88309.8388 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   884 ,      88301 ,   972.29 ,     88409.9622 ,halloween  
   885 ,      88401 ,   973.39 ,     88510.0856 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   886 ,      88501 ,   974.49 ,     88610.2090 ,halloween  
   887 ,      88601 ,   975.59 ,     88710.3324 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   888 ,      88701 ,   976.69 ,     88810.4558 ,halloween  
   889 ,      88801 ,   977.79 ,     88910.5792 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   890 ,      88901 ,   978.89 ,     89010.7026 ,halloween  
   891 ,      89001 ,   979.99 ,     89110.8260 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   892 ,      89101 ,   981.09 ,     89210.9494 ,halloween  
   893 ,      89201 ,   982.19 ,     89311.0728 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   894 ,      89301 ,   983.29 ,     89411.1962 ,halloween  
   895 ,      89401 ,   984.39 ,     89511.3196 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   896 ,      89501 ,   985.49 ,     89611.4430 ,halloween  
   897 ,      89601 ,   986.59 ,     89711.5664 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   898 ,      89701 ,   987.69 ,     89811.6898 ,halloween  
   899 ,      89801 ,   988.79 ,     89911.8132 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   900 ,      89901 ,   989.89 ,     90011.9366 ,halloween  
   901 ,      90001 ,   990.99 ,     90112.0600 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   902 ,      90101 ,   992.09 ,     90212.1834 ,halloween  
   903 ,      90201 ,   993.19 ,     90312.3068 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   904 ,      90301 ,   994.29 ,     90412.4302 ,halloween  
   905 ,      90401 ,   995.39 ,     90512.5536 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   906 ,      90501 ,   996.49 ,     90612.6770 ,halloween  
   907 ,      90601 ,   997.59 ,     90712.8004 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   908 ,      90701 ,   998.69 ,     90812.9238 ,halloween  
   909 ,      90801 ,   999.79 ,     90913.0472 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   910 ,      90901 ,  1000.89 ,     91013.1706 ,halloween  
   911 ,      91001 ,  1001.99 ,     91113.2940 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   912 ,      91101 ,  1003.09 ,     91213.4174 ,halloween  
   913 ,      91201 ,  1004.19 ,     91313.5408 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   914 ,      91301 ,  1005.29 ,     91413.6642 ,halloween  
   915 ,      91401 ,  1006.39 ,     91513.7876 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   916 ,      91501 ,  1007.49 ,     91613.9110 ,halloween  
   917 ,      91601 ,  1008.59 ,     91714.0344 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   918 ,      91701 ,  1009.69 ,     91814.1578 ,halloween  
   919 ,      91801 ,  1010.79 ,     91914.2812 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   920 ,      91901 ,  1011.89 ,     92014.4046 ,halloween  
   921 ,      92001 ,  1012.99 ,     92114.5280 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   922 ,      92101 ,  1014.09 ,     92214.6514 ,halloween  
   923 ,      92201 ,  1015.19 ,     92314.7748 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   924 ,      92301 ,  1016.29 ,     92414.8982 ,halloween  
   925 ,      92401 ,  1017.39 ,     92515.0216 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   926 ,      92501 ,  1018.49 ,     92615.1450 ,halloween  
   927 ,      92601 ,  1019.59 ,     92715.2684 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   928 ,      92701 ,  1020.69 ,     92815.3918 ,halloween  
   929 ,      92801 ,  1021.79 ,     92915.5152 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   930 ,      92901 ,  1022.89 ,     93015.6386 ,halloween  
   931 ,      93001 ,  1023.99 ,     93115.7620 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   932 ,      93101 ,  1025.09 ,     93215.8854 ,halloween  
   933 ,      93201 ,  1026.19 ,     93316.0088 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   934 ,      93301 ,  1027.29 ,     93416.1322 ,halloween  
   935 ,      93401 ,  1028.39 ,     93516.2556 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   936 ,      93501 ,  1029.49 ,     93616.3790 ,halloween  
   937 ,      93601 ,  1030.59 ,     93716.5024 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   938 ,      93701 ,  1031.69 ,     93816.6258 ,halloween  
   939 ,      93801 ,  1032.79 ,     93916.7492 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   940 ,      93901 ,  1033.89 ,     94016.8726 ,halloween  
   941 ,      94001 ,  1034.99 ,     94116.9960 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   942 ,      94101 ,  1036.09 ,     94217.1194 ,halloween  
   943 ,      94201 ,  1037.19 ,     94317.2428 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   944 ,      94301 ,  1038.29 ,     94417.3662 ,halloween  
   945 ,      94401 ,  1039.39 ,     94517.4896 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   946 ,      94501 ,  1040.49 ,     94617.6130 ,halloween  
   947 ,      94601 ,  1041.59 ,     94717.7364 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   948 ,      94701 ,  1042.69 ,     94817.8598 ,halloween  
   949 ,      94801 ,  1043.79 ,     94917.9832 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   950 ,      94901 ,  1044.89 ,     95018.1066 ,halloween  
   951 ,      95001 ,  1045.99 ,     95118.2300 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   952 ,      95101 ,  1047.09 ,     95218.3534 ,halloween  
   953 ,      95201 ,  1048.19 ,     95318.4768 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   954 ,      95301 ,  1049.29 ,     95418.6002 ,halloween  
   955 ,      95401 ,  1050.39 ,     95518.7236 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   956 ,      95501 ,  1051.49 ,     95618.8470 ,halloween  
   957 ,      95601 ,  1052.59 ,     95718.9704 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   958 ,      95701 ,  1053.69 ,     95819.0938 ,halloween  
   959 ,      95801 ,  1054.79 ,     95919.2172 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   960 ,      95901 ,  1055.89 ,     96019.3406 ,halloween  
   961 ,      96001 ,  1056.99 ,     96119.4640 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   962 ,      96101 ,  1058.09 ,     96219.5874 ,halloween  
   963 ,      96201 ,  1059.19 ,     96319.7108 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   964 ,      96301 ,  1060.29 ,     96419.8342 ,halloween  
   965 ,      96401 ,  1061.39 ,     96519.9576 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   966 ,      96501 ,  1062.49 ,     96620.0810 ,halloween  
   967 ,      96601 ,  1063.59 ,     96720.2044 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   968 ,      96701 ,  1064.69 ,     96820.3278 ,halloween  
   969 ,      96801 ,  1065.79 ,     96920.4512 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   970 ,      96901 ,  1066.89 ,     97020.5746 ,halloween  
   971 ,      97001 ,  1067.99 ,     97120.6980 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   972 ,      97101 ,  1069.09 ,     97220.8214 ,halloween  
   973 ,      97201 ,  1070.19 ,     97320.9448 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   974 ,      97301 ,  1071.29 ,     97421.0682 ,halloween  
   975 ,      97401 ,  1072.39 ,     97521.1916 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   976 ,      97501 ,  1073.49 ,     97621.3150 ,halloween  
   977 ,      97601 ,  1074.59 ,     97721.4384 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   978 ,      97701 ,  1075.69 ,     97821.5618 ,halloween  
   979 ,      97801 ,  1076.79 ,     97921.6852 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   980 ,      97901 ,  1077.89 ,     98021.8086 ,halloween  
   981 ,      98001 ,  1078.99 ,     98121.9320 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   982 ,      98101 ,  1080.09 ,     98222.0554 ,halloween  
   983 ,      98201 ,  1081.19 ,     98322.1788 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   984 ,      98301 ,  1082.29 ,     98422.3022 ,halloween  
   985 ,      98401 ,  1083.39 ,     98522.4256 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   986 ,      98501 ,  1084.49 ,     98622.5490 ,halloween  
   987 ,      98601 ,  1085.59 ,     98722.6724 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   988 ,      98701 ,  1086.69 ,     98822.7958 ,halloween  
   989 ,      98801 ,  1087.79 ,     98922.9192 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   990 ,      98901 ,  1088.89 ,     99023.0426 ,halloween  
   991 ,      99001 ,  1089.99 ,     99123.1660 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   992 ,      99101 ,  1091.09 ,     99223.2894 ,halloween  
   993 ,      99201 ,  1092.19 ,     99323.4128 ,halloween  ,good-bye   ,     1.00 ,31-oct-1991 ,   994 ,      99301 ,  1093.29 ,     99423.5362 ,halloween  
