   425 ,      42401 ,   234.20 ,     21227.1608 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   426 ,      42501 
   427 ,      42601 ,   235.30 ,     21327.2842 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   428 ,      42701 
   429 ,      42801 ,   236.40 ,     21427.4076 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   430 ,      42901 
   431 ,      43001 ,   237.50 ,     21527.5310 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   432 ,      43101 
   433 ,      43201 ,   238.60 ,     21627.6544 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   434 ,      43301 
   435 ,      43401 ,   239.70 ,     21727.7778 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   436 ,      43501 
   437 ,      43601 ,   240.80 ,     21827.9012 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   438 ,      43701 
   439 ,      43801 ,   241.90 ,     21928.0246 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   440 ,      43901 
   441 ,      44001 ,   243.00 ,     22028.1480 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   442 ,      44101 
   443 ,      44201 ,   244.10 ,     22128.2714 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   444 ,      44301 
   445 ,      44401 ,   245.20 ,     22228.3948 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   446 ,      44501 
   447 ,      44601 ,   246.30 ,     22328.5182 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   448 ,      44701 
   449 ,      44801 ,   247.40 ,     22428.6416 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   450 ,      44901 
   451 ,      45001 ,   248.50 ,     22528.7650 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   452 ,      45101 
   453 ,      45201 ,   249.60 ,     22628.8884 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   454 ,      45301 
   455 ,      45401 ,   250.70 ,     22729.0118 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   456 ,      45501 
   457 ,      45601 ,   251.80 ,     22829.1352 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   458 ,      45701 
   459 ,      45801 ,   252.90 ,     22929.2586 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   460 ,      45901 
   461 ,      46001 ,   254.00 ,     23029.3820 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   462 ,      46101 
   463 ,      46201 ,   255.10 ,     23129.5054 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   464 ,      46301 
   465 ,      46401 ,   256.20 ,     23229.6288 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   466 ,      46501 
   467 ,      46601 ,   257.30 ,     23329.7522 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   468 ,      46701 
   469 ,      46801 ,   258.40 ,     23429.8756 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   470 ,      46901 
   471 ,      47001 ,   259.50 ,     23529.9990 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   472 ,      47101 
   473 ,      47201 ,   260.60 ,     23630.1224 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   474 ,      47301 
   475 ,      47401 ,   261.70 ,     23730.2458 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   476 ,      47501 
   477 ,      47601 ,   262.80 ,     23830.3692 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   478 ,      47701 
   479 ,      47801 ,   263.90 ,     23930.4926 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   480 ,      47901 
   481 ,      48001 ,   265.00 ,     24030.6160 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   482 ,      48101 
   483 ,      48201 ,   266.10 ,     24130.7394 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   484 ,      48301 
   485 ,      48401 ,   267.20 ,     24230.8628 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   486 ,      48501 
   487 ,      48601 ,   268.30 ,     24330.9862 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   488 ,      48701 
   489 ,      48801 ,   269.40 ,     24431.1096 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   490 ,      48901 
   491 ,      49001 ,   270.50 ,     24531.2330 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   492 ,      49101 
   493 ,      49201 ,   271.60 ,     24631.3564 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   494 ,      49301 
   495 ,      49401 ,   272.70 ,     24731.4798 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   496 ,      49501 
   497 ,      49601 ,   273.80 ,     24831.6032 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   498 ,      49701 
   499 ,      49801 ,   274.90 ,     24931.7266 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   500 ,      49901 
   501 ,      50001 ,   276.00 ,     25031.8500 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   502 ,      50101 
   503 ,      50201 ,   277.10 ,     25131.9734 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   504 ,      50301 
   505 ,      50401 ,   278.20 ,     25232.0968 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   506 ,      50501 
   507 ,      50601 ,   279.30 ,     25332.2202 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   508 ,      50701 
   509 ,      50801 ,   280.40 ,     25432.3436 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   510 ,      50901 
   511 ,      51001 ,   281.50 ,     25532.4670 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   512 ,      51101 
   513 ,      51201 ,   282.60 ,     25632.5904 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   514 ,      51301 
   515 ,      51401 ,   283.70 ,     25732.7138 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   516 ,      51501 
   517 ,      51601 ,   284.80 ,     25832.8372 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   518 ,      51701 
   519 ,      51801 ,   285.90 ,     25932.9606 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   520 ,      51901 
   521 ,      52001 ,   287.00 ,     26033.0840 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   522 ,      52101 
   523 ,      52201 ,   288.10 ,     26133.2074 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   524 ,      52301 
   525 ,      52401 ,   289.20 ,     26233.3308 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   526 ,      52501 
   527 ,      52601 ,   290.30 ,     26333.4542 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   528 ,      52701 
   529 ,      52801 ,   291.40 ,     26433.5776 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   530 ,      52901 
   531 ,      53001 ,   292.50 ,     26533.7010 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   532 ,      53101 
   533 ,      53201 ,   293.60 ,     26633.8244 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   534 ,      53301 
   535 ,      53401 ,   294.70 ,     26733.9478 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   536 ,      53501 
   537 ,      53601 ,   295.80 ,     26834.0712 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   538 ,      53701 
   539 ,      53801 ,   296.90 ,     26934.1946 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   540 ,      53901 
   541 ,      54001 ,   298.00 ,     27034.3180 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   542 ,      54101 
   543 ,      54201 ,   299.10 ,     27134.4414 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   544 ,      54301 
   545 ,      54401 ,   300.20 ,     27234.5648 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   546 ,      54501 
   547 ,      54601 ,   301.30 ,     27334.6882 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   548 ,      54701 
   549 ,      54801 ,   302.40 ,     27434.8116 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   550 ,      54901 
   551 ,      55001 ,   303.50 ,     27534.9350 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   552 ,      55101 
   553 ,      55201 ,   304.60 ,     27635.0584 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   554 ,      55301 
   555 ,      55401 ,   305.70 ,     27735.1818 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   556 ,      55501 
   557 ,      55601 ,   306.80 ,     27835.3052 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   558 ,      55701 
   559 ,      55801 ,   307.90 ,     27935.4286 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   560 ,      55901 
   561 ,      56001 ,   309.00 ,     28035.5520 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   562 ,      56101 
   563 ,      56201 ,   310.10 ,     28135.6754 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   564 ,      56301 
   565 ,      56401 ,   311.20 ,     28235.7988 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   566 ,      56501 
   567 ,      56601 ,   312.30 ,     28335.9222 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   568 ,      56701 
   569 ,      56801 ,   313.40 ,     28436.0456 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   570 ,      56901 
   571 ,      57001 ,   314.50 ,     28536.1690 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   572 ,      57101 
   573 ,      57201 ,   315.60 ,     28636.2924 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   574 ,      57301 
   575 ,      57401 ,   316.70 ,     28736.4158 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   576 ,      57501 
   577 ,      57601 ,   317.80 ,     28836.5392 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   578 ,      57701 
   579 ,      57801 ,   318.90 ,     28936.6626 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   580 ,      57901 
   581 ,      58001 ,   320.00 ,     29036.7860 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   582 ,      58101 
   583 ,      58201 ,   321.10 ,     29136.9094 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   584 ,      58301 
   585 ,      58401 ,   322.20 ,     29237.0328 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   586 ,      58501 
   587 ,      58601 ,   323.30 ,     29337.1562 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   588 ,      58701 
   589 ,      58801 ,   324.40 ,     29437.2796 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   590 ,      58901 
   591 ,      59001 ,   325.50 ,     29537.4030 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   592 ,      59101 
   593 ,      59201 ,   326.60 ,     29637.5264 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   594 ,      59301 
   595 ,      59401 ,   327.70 ,     29737.6498 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   596 ,      59501 
   597 ,      59601 ,   328.80 ,     29837.7732 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   598 ,      59701 
   599 ,      59801 ,   329.90 ,     29937.8966 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   600 ,      59901 
   601 ,      60001 ,   331.00 ,     30038.0200 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   602 ,      60101 
   603 ,      60201 ,   332.10 ,     30138.1434 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   604 ,      60301 
   605 ,      60401 ,   333.20 ,     30238.2668 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   606 ,      60501 
   607 ,      60601 ,   334.30 ,     30338.3902 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   608 ,      60701 
   609 ,      60801 ,   335.40 ,     30438.5136 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   610 ,      60901 
   611 ,      61001 ,   336.50 ,     30538.6370 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   612 ,      61101 
   613 ,      61201 ,   337.60 ,     30638.7604 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   614 ,      61301 
   615 ,      61401 ,   338.70 ,     30738.8838 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   616 ,      61501 
   617 ,      61601 ,   339.80 ,     30839.0072 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   618 ,      61701 
   619 ,      61801 ,   340.90 ,     30939.1306 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   620 ,      61901 
   621 ,      62001 ,   342.00 ,     31039.2540 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   622 ,      62101 
   623 ,      62201 ,   343.10 ,     31139.3774 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   624 ,      62301 
   625 ,      62401 ,   344.20 ,     31239.5008 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   626 ,      62501 
   627 ,      62601 ,   345.30 ,     31339.6242 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   628 ,      62701 
   629 ,      62801 ,   346.40 ,     31439.7476 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   630 ,      62901 
   631 ,      63001 ,   347.50 ,     31539.8710 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   632 ,      63101 
   633 ,      63201 ,   348.60 ,     31639.9944 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   634 ,      63301 
   635 ,      63401 ,   349.70 ,     31740.1178 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   636 ,      63501 
   637 ,      63601 ,   350.80 ,     31840.2412 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   638 ,      63701 
   639 ,      63801 ,   351.90 ,     31940.3646 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   640 ,      63901 
   641 ,      64001 ,   353.00 ,     32040.4880 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   642 ,      64101 
   643 ,      64201 ,   354.10 ,     32140.6114 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   644 ,      64301 
   645 ,      64401 ,   355.20 ,     32240.7348 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   646 ,      64501 
   647 ,      64601 ,   356.30 ,     32340.8582 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   648 ,      64701 
   649 ,      64801 ,   357.40 ,     32440.9816 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   650 ,      64901 
   651 ,      65001 ,   358.50 ,     32541.1050 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   652 ,      65101 
   653 ,      65201 ,   359.60 ,     32641.2284 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   654 ,      65301 
   655 ,      65401 ,   360.70 ,     32741.3518 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   656 ,      65501 
   657 ,      65601 ,   361.80 ,     32841.4752 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   658 ,      65701 
   659 ,      65801 ,   362.90 ,     32941.5986 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   660 ,      65901 
   661 ,      66001 ,   364.00 ,     33041.7220 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   662 ,      66101 
   663 ,      66201 ,   365.10 ,     33141.8454 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   664 ,      66301 
   665 ,      66401 ,   366.20 ,     33241.9688 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   666 ,      66501 
   667 ,      66601 ,   367.30 ,     33342.0922 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   668 ,      66701 
   669 ,      66801 ,   368.40 ,     33442.2156 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   670 ,      66901 
   671 ,      67001 ,   369.50 ,     33542.3390 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   672 ,      67101 
   673 ,      67201 ,   370.60 ,     33642.4624 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   674 ,      67301 
   675 ,      67401 ,   371.70 ,     33742.5858 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   676 ,      67501 
   677 ,      67601 ,   372.80 ,     33842.7092 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   678 ,      67701 
   679 ,      67801 ,   373.90 ,     33942.8326 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   680 ,      67901 
   681 ,      68001 ,   375.00 ,     34042.9560 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   682 ,      68101 
   683 ,      68201 ,   376.10 ,     34143.0794 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   684 ,      68301 
   685 ,      68401 ,   377.20 ,     34243.2028 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   686 ,      68501 
   687 ,      68601 ,   378.30 ,     34343.3262 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   688 ,      68701 
   689 ,      68801 ,   379.40 ,     34443.4496 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   690 ,      68901 
   691 ,      69001 ,   380.50 ,     34543.5730 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   692 ,      69101 
   693 ,      69201 ,   381.60 ,     34643.6964 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   694 ,      69301 
   695 ,      69401 ,   382.70 ,     34743.8198 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   696 ,      69501 
   697 ,      69601 ,   383.80 ,     34843.9432 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   698 ,      69701 
   699 ,      69801 ,   384.90 ,     34944.0666 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   700 ,      69901 
   701 ,      70001 ,   386.00 ,     35044.1900 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   702 ,      70101 
   703 ,      70201 ,   387.10 ,     35144.3134 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   704 ,      70301 
   705 ,      70401 ,   388.20 ,     35244.4368 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   706 ,      70501 
   707 ,      70601 ,   389.30 ,     35344.5602 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   708 ,      70701 
   709 ,      70801 ,   390.40 ,     35444.6836 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   710 ,      70901 
   711 ,      71001 ,   391.50 ,     35544.8070 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   712 ,      71101 
   713 ,      71201 ,   392.60 ,     35644.9304 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   714 ,      71301 
   715 ,      71401 ,   393.70 ,     35745.0538 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   716 ,      71501 
   717 ,      71601 ,   394.80 ,     35845.1772 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   718 ,      71701 
   719 ,      71801 ,   395.90 ,     35945.3006 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   720 ,      71901 
   721 ,      72001 ,   397.00 ,     36045.4240 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   722 ,      72101 
   723 ,      72201 ,   398.10 ,     36145.5474 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   724 ,      72301 
   725 ,      72401 ,   399.20 ,     36245.6708 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   726 ,      72501 
   727 ,      72601 ,   400.30 ,     36345.7942 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   728 ,      72701 
   729 ,      72801 ,   401.40 ,     36445.9176 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   730 ,      72901 
   731 ,      73001 ,   402.50 ,     36546.0410 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   732 ,      73101 
   733 ,      73201 ,   403.60 ,     36646.1644 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   734 ,      73301 
   735 ,      73401 ,   404.70 ,     36746.2878 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   736 ,      73501 
   737 ,      73601 ,   405.80 ,     36846.4112 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   738 ,      73701 
   739 ,      73801 ,   406.90 ,     36946.5346 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   740 ,      73901 
   741 ,      74001 ,   408.00 ,     37046.6580 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   742 ,      74101 
   743 ,      74201 ,   409.10 ,     37146.7814 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   744 ,      74301 
   745 ,      74401 ,   410.20 ,     37246.9048 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   746 ,      74501 
   747 ,      74601 ,   411.30 ,     37347.0282 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   748 ,      74701 
   749 ,      74801 ,   412.40 ,     37447.1516 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   750 ,      74901 
   751 ,      75001 ,   413.50 ,     37547.2750 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   752 ,      75101 
   753 ,      75201 ,   414.60 ,     37647.3984 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   754 ,      75301 
   755 ,      75401 ,   415.70 ,     37747.5218 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   756 ,      75501 
   757 ,      75601 ,   416.80 ,     37847.6452 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   758 ,      75701 
   759 ,      75801 ,   417.90 ,     37947.7686 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   760 ,      75901 
   761 ,      76001 ,   419.00 ,     38047.8920 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   762 ,      76101 
   763 ,      76201 ,   420.10 ,     38148.0154 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   764 ,      76301 
   765 ,      76401 ,   421.20 ,     38248.1388 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   766 ,      76501 
   767 ,      76601 ,   422.30 ,     38348.2622 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   768 ,      76701 
   769 ,      76801 ,   423.40 ,     38448.3856 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   770 ,      76901 
   771 ,      77001 ,   424.50 ,     38548.5090 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   772 ,      77101 
   773 ,      77201 ,   425.60 ,     38648.6324 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   774 ,      77301 
   775 ,      77401 ,   426.70 ,     38748.7558 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   776 ,      77501 
   777 ,      77601 ,   427.80 ,     38848.8792 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   778 ,      77701 
   779 ,      77801 ,   428.90 ,     38949.0026 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   780 ,      77901 
   781 ,      78001 ,   430.00 ,     39049.1260 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   782 ,      78101 
   783 ,      78201 ,   431.10 ,     39149.2494 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   784 ,      78301 
   785 ,      78401 ,   432.20 ,     39249.3728 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   786 ,      78501 
   787 ,      78601 ,   433.30 ,     39349.4962 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   788 ,      78701 
   789 ,      78801 ,   434.40 ,     39449.6196 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   790 ,      78901 
   791 ,      79001 ,   435.50 ,     39549.7430 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   792 ,      79101 
   793 ,      79201 ,   436.60 ,     39649.8664 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   794 ,      79301 
   795 ,      79401 ,   437.70 ,     39749.9898 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   796 ,      79501 
   797 ,      79601 ,   438.80 ,     39850.1132 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   798 ,      79701 
   799 ,      79801 ,   439.90 ,     39950.2366 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   800 ,      79901 
   801 ,      80001 ,   441.00 ,     40050.3600 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   802 ,      80101 
   803 ,      80201 ,   442.10 ,     40150.4834 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   804 ,      80301 
   805 ,      80401 ,   443.20 ,     40250.6068 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   806 ,      80501 
   807 ,      80601 ,   444.30 ,     40350.7302 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   808 ,      80701 
   809 ,      80801 ,   445.40 ,     40450.8536 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   810 ,      80901 
   811 ,      81001 ,   446.50 ,     40550.9770 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   812 ,      81101 
   813 ,      81201 ,   447.60 ,     40651.1004 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   814 ,      81301 
   815 ,      81401 ,   448.70 ,     40751.2238 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   816 ,      81501 
   817 ,      81601 ,   449.80 ,     40851.3472 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   818 ,      81701 
   819 ,      81801 ,   450.90 ,     40951.4706 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   820 ,      81901 
   821 ,      82001 ,   452.00 ,     41051.5940 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   822 ,      82101 
   823 ,      82201 ,   453.10 ,     41151.7174 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   824 ,      82301 
   825 ,      82401 ,   454.20 ,     41251.8408 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   826 ,      82501 
   827 ,      82601 ,   455.30 ,     41351.9642 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   828 ,      82701 
   829 ,      82801 ,   456.40 ,     41452.0876 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   830 ,      82901 
   831 ,      83001 ,   457.50 ,     41552.2110 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   832 ,      83101 
   833 ,      83201 ,   458.60 ,     41652.3344 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   834 ,      83301 
   835 ,      83401 ,   459.70 ,     41752.4578 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   836 ,      83501 
   837 ,      83601 ,   460.80 ,     41852.5812 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   838 ,      83701 
   839 ,      83801 ,   461.90 ,     41952.7046 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   840 ,      83901 
   841 ,      84001 ,   463.00 ,     42052.8280 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   842 ,      84101 
   843 ,      84201 ,   464.10 ,     42152.9514 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   844 ,      84301 
   845 ,      84401 ,   465.20 ,     42253.0748 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   846 ,      84501 
   847 ,      84601 ,   466.30 ,     42353.1982 ,roy        ,good-bye   ,     1.00 ,21-jul-1991 ,   848 ,      84701 
